session_id,user_id,session_date,experiment_week,device_type,event_category,variant,event_view,seat_selected,checkout_started,purchased,order_value,time_to_purchase_sec
6641,7441,2024-03-21 14:38:00,3,mobile,concerts,control,1,0,0,0,,
6642,8456,2024-03-14 19:07:00,2,mobile,concerts,treatment,1,1,0,0,,
6643,4306,2024-03-05 15:21:00,1,mobile,theatre,treatment,1,0,0,0,,
6644,3016,2024-03-17 17:53:00,2,mobile,sports,control,1,1,1,1,74.22,242
6645,1467,2024-03-19 19:08:00,3,desktop,sports,control,1,1,1,0,,
6646,2690,2024-03-14 11:19:00,2,mobile,sports,control,1,1,0,0,,
6647,4041,2024-03-04 14:22:00,1,desktop,concerts,treatment,1,1,1,1,93.62,75
6648,539,2024-03-07 18:28:00,1,mobile,sports,treatment,1,1,0,0,,
6649,2477,2024-03-17 13:42:00,2,mobile,theatre,control,1,1,1,1,82.76,162
6650,8111,2024-03-19 18:49:00,3,mobile,concerts,control,1,0,0,0,,
6651,2749,2024-03-04 14:35:00,1,desktop,concerts,control,1,1,1,0,,
6652,3045,2024-03-08 15:08:00,1,desktop,concerts,control,1,1,1,0,,
6653,978,2024-03-11 14:06:00,2,mobile,theatre,treatment,1,1,1,1,52.21,389
6654,1988,2024-03-09 17:12:00,1,mobile,theatre,control,1,1,0,0,,
6655,7105,2024-03-19 18:07:00,3,mobile,concerts,treatment,1,1,1,0,,
6656,2524,2024-03-20 19:52:00,3,mobile,concerts,control,1,0,0,0,,
6657,3730,2024-03-05 12:35:00,1,mobile,concerts,treatment,1,1,0,0,,
6658,4347,2024-03-04 17:00:00,1,desktop,theatre,control,1,0,0,0,,
6659,6109,2024-03-08 22:41:00,1,mobile,sports,control,1,1,1,0,,
6660,1250,2024-03-06 17:25:00,1,mobile,theatre,control,1,1,1,0,,
6661,3239,2024-03-19 12:38:00,3,mobile,sports,control,1,0,0,0,,
6662,3774,2024-03-07 9:47:00,1,desktop,sports,treatment,1,1,1,1,112.72,260
6663,671,2024-03-20 16:05:00,3,mobile,concerts,control,1,1,1,1,82.5,302
6664,2286,2024-03-24 12:03:00,3,mobile,concerts,control,1,1,0,0,,
6665,7583,2024-03-07 10:52:00,1,mobile,concerts,control,1,0,0,0,,
6666,8430,2024-03-07 11:05:00,1,mobile,sports,treatment,1,1,1,1,87.48,215
6667,1404,2024-03-19 10:28:00,3,desktop,sports,control,1,0,0,0,,
6668,6712,2024-03-15 12:23:00,2,mobile,sports,treatment,1,1,1,1,91.47,124
6669,4400,2024-03-10 8:31:00,1,mobile,concerts,treatment,1,1,0,0,,
6670,8493,2024-03-20 11:32:00,3,mobile,sports,control,1,1,0,0,,
6671,930,2024-03-22 10:35:00,3,mobile,theatre,control,1,1,0,0,,
6672,3686,2024-03-06 11:36:00,1,mobile,sports,treatment,1,1,1,0,,
6673,8394,2024-03-05 14:37:00,1,desktop,theatre,control,1,1,1,0,,
6674,3467,2024-03-05 16:39:00,1,mobile,theatre,control,1,1,0,0,,
6675,6550,2024-03-20 15:14:00,3,mobile,concerts,treatment,1,1,1,1,126.67,182
6676,6313,2024-03-11 12:48:00,2,desktop,sports,control,1,1,0,0,,
6677,7437,2024-03-10 10:28:00,1,mobile,concerts,treatment,1,1,1,1,147.21,236
6678,5705,2024-03-07 18:53:00,1,desktop,theatre,control,1,1,1,0,,
6679,3873,2024-03-04 15:20:00,1,mobile,concerts,control,1,1,0,0,,
6680,8435,2024-03-07 13:18:00,1,desktop,concerts,treatment,1,1,1,1,39.1,38
6681,6124,2024-03-17 15:38:00,2,desktop,theatre,control,1,1,1,1,75.21,268
6682,6368,2024-03-24 20:43:00,3,mobile,concerts,control,1,0,0,0,,
6683,5277,2024-03-09 11:28:00,1,mobile,concerts,treatment,1,0,0,0,,
6684,5384,2024-03-24 9:22:00,3,mobile,concerts,treatment,1,1,0,0,,
6685,2369,2024-03-17 21:24:00,2,mobile,sports,treatment,1,1,1,1,45.38,285
6686,62,2024-03-05 9:33:00,1,mobile,theatre,treatment,1,1,1,1,44.9,239
6687,1190,2024-03-06 10:58:00,1,desktop,theatre,treatment,1,1,1,1,84.64,173
6688,640,2024-03-21 13:52:00,3,mobile,sports,control,1,0,0,0,,
6689,5060,2024-03-18 13:58:00,3,mobile,sports,treatment,1,0,0,0,,
6690,7310,2024-03-16 22:19:00,2,mobile,concerts,control,1,1,0,0,,
6691,928,2024-03-23 9:15:00,3,mobile,theatre,control,1,0,0,0,,
6692,2687,2024-03-19 11:52:00,3,mobile,concerts,control,1,0,0,0,,
6693,3793,2024-03-16 17:40:00,2,mobile,theatre,treatment,1,1,1,0,,
6694,4181,2024-03-15 12:51:00,2,mobile,sports,treatment,1,0,0,0,,
6695,7702,2024-03-21 9:56:00,3,desktop,sports,treatment,1,1,1,1,144.02,126
6696,2857,2024-03-09 18:46:00,1,mobile,concerts,control,1,0,0,0,,
6697,7685,2024-03-13 14:58:00,2,mobile,concerts,control,1,0,0,0,,
6698,8404,2024-03-12 21:03:00,2,mobile,concerts,control,1,0,0,0,,
6699,2510,2024-03-12 20:58:00,2,desktop,concerts,treatment,1,0,0,0,,
6700,8408,2024-03-16 8:36:00,2,mobile,concerts,treatment,1,1,1,0,,
6701,6015,2024-03-06 17:46:00,1,mobile,concerts,treatment,1,1,0,0,,
6702,4414,2024-03-11 18:36:00,2,mobile,concerts,treatment,1,0,0,0,,
6703,7287,2024-03-24 12:35:00,3,mobile,concerts,control,1,0,0,0,,
6704,2399,2024-03-17 15:08:00,2,mobile,concerts,control,1,0,0,0,,
6705,5957,2024-03-09 15:39:00,1,mobile,concerts,control,1,0,0,0,,
6706,4197,2024-03-22 18:10:00,3,mobile,concerts,control,1,0,0,0,,
6707,943,2024-03-14 16:27:00,2,desktop,concerts,control,1,0,0,0,,
6708,7726,2024-03-06 20:50:00,1,mobile,theatre,control,1,1,0,0,,
6709,5830,2024-03-09 17:37:00,1,mobile,concerts,treatment,1,0,0,0,,
6710,3914,2024-03-21 8:27:00,3,desktop,theatre,control,1,1,1,1,63.68,362
6711,7913,2024-03-23 10:51:00,3,mobile,sports,control,1,0,0,0,,
6712,4130,2024-03-04 15:41:00,1,mobile,sports,treatment,1,1,1,1,105.34,213
6713,8249,2024-03-05 14:25:00,1,desktop,sports,treatment,1,1,0,0,,
6714,6679,2024-03-16 21:01:00,2,mobile,sports,control,1,0,0,0,,
6715,7048,2024-03-06 14:01:00,1,mobile,concerts,control,1,0,0,0,,
6716,7866,2024-03-05 11:59:00,1,desktop,concerts,treatment,1,1,1,1,111.33,112
6717,542,2024-03-09 9:58:00,1,mobile,concerts,control,1,0,0,0,,
6718,2716,2024-03-17 21:20:00,2,mobile,concerts,control,1,0,0,0,,
6719,1711,2024-03-21 22:13:00,3,mobile,theatre,treatment,1,1,0,0,,
6720,7271,2024-03-18 13:11:00,3,mobile,concerts,control,1,0,0,0,,
6721,5350,2024-03-04 18:53:00,1,desktop,concerts,treatment,1,1,0,0,,
6722,4124,2024-03-23 19:58:00,3,desktop,concerts,control,1,0,0,0,,
6723,5216,2024-03-17 14:03:00,2,mobile,concerts,control,1,1,1,1,83.68,291
6724,4928,2024-03-23 14:35:00,3,mobile,sports,control,1,1,0,0,,
6725,676,2024-03-19 18:22:00,3,desktop,concerts,control,1,0,0,0,,
6726,755,2024-03-24 15:26:00,3,mobile,sports,control,1,1,1,0,,
6727,5650,2024-03-10 10:20:00,1,mobile,concerts,control,1,0,0,0,,
6728,2865,2024-03-15 10:20:00,2,mobile,concerts,control,1,0,0,0,,
6729,7918,2024-03-17 15:11:00,2,mobile,sports,control,1,1,1,0,,
6730,3713,2024-03-23 20:46:00,3,desktop,theatre,control,1,0,0,0,,
6731,2702,2024-03-07 14:29:00,1,desktop,concerts,control,1,1,1,0,,
6732,5618,2024-03-06 19:49:00,1,mobile,concerts,treatment,1,1,0,0,,
6733,988,2024-03-21 9:39:00,3,mobile,concerts,control,1,1,1,0,,
6734,8342,2024-03-24 19:22:00,3,mobile,theatre,control,1,0,0,0,,
6735,3998,2024-03-16 12:14:00,2,mobile,sports,control,1,0,0,0,,
6736,3835,2024-03-08 9:32:00,1,mobile,concerts,treatment,1,0,0,0,,
6737,7769,2024-03-07 13:45:00,1,mobile,sports,control,1,0,0,0,,
6738,2854,2024-03-21 20:21:00,3,desktop,sports,control,1,1,0,0,,
6739,4529,2024-03-06 20:02:00,1,mobile,concerts,treatment,1,1,0,0,,
6740,6140,2024-03-16 13:44:00,2,desktop,sports,control,1,1,1,0,,
6741,6688,2024-03-23 14:49:00,3,mobile,sports,treatment,1,0,0,0,,
6742,4093,2024-03-12 13:28:00,2,mobile,concerts,control,1,0,0,0,,
6743,5788,2024-03-05 14:18:00,1,desktop,theatre,treatment,1,1,1,1,60.31,229
6744,1074,2024-03-05 16:56:00,1,mobile,concerts,control,1,1,1,1,103.72,319
6745,77,2024-03-12 20:09:00,2,desktop,sports,control,1,1,0,0,,
6746,211,2024-03-12 8:02:00,2,mobile,theatre,treatment,1,1,0,0,,
6747,8115,2024-03-12 20:38:00,2,mobile,sports,treatment,1,1,1,1,49.08,161
6748,6268,2024-03-18 14:42:00,3,mobile,theatre,control,1,1,1,1,63.6,294
6749,4409,2024-03-13 20:19:00,2,mobile,sports,control,1,1,1,1,139.46,280
6750,5648,2024-03-08 15:50:00,1,desktop,concerts,control,1,1,1,1,102.26,149
6751,8042,2024-03-17 20:17:00,2,mobile,concerts,treatment,1,1,1,0,,
6752,3620,2024-03-17 15:06:00,2,mobile,sports,treatment,1,0,0,0,,
6753,6429,2024-03-17 9:56:00,2,mobile,concerts,treatment,1,0,0,0,,
6754,868,2024-03-07 12:50:00,1,mobile,theatre,treatment,1,0,0,0,,
6755,318,2024-03-09 10:18:00,1,mobile,concerts,control,1,1,1,1,117.62,287
6756,2256,2024-03-15 14:59:00,2,mobile,sports,treatment,1,1,0,0,,
6757,7687,2024-03-22 13:16:00,3,desktop,concerts,control,1,1,1,0,,
6758,8281,2024-03-24 17:33:00,3,mobile,concerts,control,1,0,0,0,,
6759,4578,2024-03-06 14:32:00,1,mobile,sports,treatment,1,1,1,0,,
6760,6453,2024-03-07 16:36:00,1,mobile,sports,treatment,1,1,0,0,,
6761,8082,2024-03-14 19:55:00,2,mobile,sports,control,1,0,0,0,,
6762,2538,2024-03-23 8:27:00,3,mobile,concerts,control,1,0,0,0,,
6763,3675,2024-03-04 11:29:00,1,mobile,sports,treatment,1,0,0,0,,
6764,4119,2024-03-16 15:20:00,2,mobile,concerts,control,1,1,0,0,,
6765,4837,2024-03-22 9:34:00,3,mobile,theatre,treatment,1,1,1,1,56.97,215
6766,2101,2024-03-22 12:48:00,3,desktop,concerts,treatment,1,0,0,0,,
6767,2181,2024-03-18 8:22:00,3,mobile,concerts,control,1,1,0,0,,
6768,5305,2024-03-21 15:54:00,3,mobile,sports,control,1,1,0,0,,
6769,4766,2024-03-15 22:26:00,2,desktop,theatre,control,1,1,0,0,,
6770,4944,2024-03-07 12:37:00,1,mobile,sports,control,1,0,0,0,,
6771,7334,2024-03-10 18:45:00,1,mobile,concerts,control,1,0,0,0,,
6772,7500,2024-03-05 15:05:00,1,desktop,theatre,treatment,1,0,0,0,,
6773,6190,2024-03-04 15:35:00,1,mobile,concerts,control,1,1,1,0,,
6774,1208,2024-03-16 16:05:00,2,mobile,concerts,control,1,1,0,0,,
6775,2868,2024-03-13 19:44:00,2,desktop,theatre,control,1,1,1,1,60.61,233
6776,7633,2024-03-10 9:23:00,1,mobile,theatre,treatment,1,1,1,1,53.38,116
6777,4417,2024-03-10 20:22:00,1,mobile,concerts,control,1,1,1,0,,
6778,3145,2024-03-08 15:14:00,1,mobile,concerts,control,1,0,0,0,,
6779,1775,2024-03-17 9:30:00,2,desktop,theatre,treatment,1,0,0,0,,
6780,4194,2024-03-13 15:16:00,2,desktop,theatre,treatment,1,0,0,0,,
6781,3095,2024-03-05 17:39:00,1,mobile,theatre,control,1,0,0,0,,
6782,7056,2024-03-18 12:34:00,3,mobile,theatre,control,1,0,0,0,,
6783,7104,2024-03-08 14:53:00,1,mobile,theatre,control,1,0,0,0,,
6784,1192,2024-03-20 20:45:00,3,mobile,concerts,control,1,1,0,0,,
6785,826,2024-03-15 22:04:00,2,desktop,theatre,treatment,1,0,0,0,,
6786,1225,2024-03-06 18:42:00,1,mobile,concerts,treatment,1,1,1,1,87.5,194
6787,409,2024-03-16 10:14:00,2,desktop,sports,control,1,1,1,0,,
6788,7491,2024-03-17 11:53:00,2,mobile,sports,control,1,1,0,0,,
6789,1697,2024-03-14 19:07:00,2,mobile,sports,control,1,0,0,0,,
6790,7034,2024-03-16 18:42:00,2,mobile,concerts,treatment,1,0,0,0,,
6791,3533,2024-03-16 10:40:00,2,mobile,sports,control,1,0,0,0,,
6792,8296,2024-03-23 15:14:00,3,desktop,concerts,treatment,1,1,1,1,167.24,153
6793,2483,2024-03-12 10:09:00,2,desktop,theatre,control,1,1,0,0,,
6794,155,2024-03-09 16:00:00,1,desktop,concerts,control,1,1,1,0,,
6795,1359,2024-03-09 11:13:00,1,mobile,concerts,control,1,0,0,0,,
6796,2488,2024-03-05 17:05:00,1,desktop,concerts,control,1,1,0,0,,
6797,256,2024-03-21 17:59:00,3,mobile,theatre,treatment,1,1,1,1,50.53,287
6798,6050,2024-03-20 20:30:00,3,desktop,sports,treatment,1,0,0,0,,
6799,1433,2024-03-09 16:21:00,1,mobile,concerts,control,1,0,0,0,,
6800,3938,2024-03-15 19:38:00,2,mobile,concerts,control,1,0,0,0,,
6801,8334,2024-03-04 18:12:00,1,mobile,theatre,control,1,0,0,0,,
6802,2683,2024-03-05 20:44:00,1,mobile,sports,treatment,1,1,0,0,,
6803,4936,2024-03-14 20:07:00,2,mobile,theatre,control,1,0,0,0,,
6804,3040,2024-03-07 15:23:00,1,mobile,sports,control,1,1,0,0,,
6805,6952,2024-03-22 14:13:00,3,mobile,concerts,control,1,0,0,0,,
6806,7575,2024-03-06 15:41:00,1,mobile,theatre,control,1,1,1,0,,
6807,8402,2024-03-16 21:32:00,2,desktop,concerts,control,1,0,0,0,,
6808,8039,2024-03-09 8:14:00,1,mobile,sports,treatment,1,1,1,1,109.14,129
6809,4891,2024-03-13 17:59:00,2,mobile,concerts,control,1,1,0,0,,
6810,3985,2024-03-23 14:17:00,3,desktop,sports,control,1,1,0,0,,
6811,2545,2024-03-11 13:47:00,2,mobile,concerts,control,1,1,0,0,,
6812,5641,2024-03-14 15:44:00,2,mobile,concerts,treatment,1,1,1,0,,
6813,7348,2024-03-13 11:12:00,2,mobile,sports,treatment,1,0,0,0,,
6814,6816,2024-03-22 15:18:00,3,mobile,theatre,control,1,0,0,0,,
6815,5293,2024-03-15 17:17:00,2,mobile,sports,treatment,1,0,0,0,,
6816,820,2024-03-05 17:57:00,1,mobile,sports,control,1,1,1,0,,
6817,4555,2024-03-09 16:50:00,1,mobile,concerts,treatment,1,1,0,0,,
6818,273,2024-03-18 14:20:00,3,desktop,sports,control,1,1,1,1,103.34,269
6819,2578,2024-03-15 9:13:00,2,mobile,concerts,treatment,1,0,0,0,,
6820,2487,2024-03-20 10:25:00,3,mobile,concerts,treatment,1,0,0,0,,
6821,4311,2024-03-22 22:37:00,3,mobile,concerts,treatment,1,1,1,1,107.86,201
6822,3806,2024-03-14 9:50:00,2,desktop,concerts,treatment,1,0,0,0,,
6823,1491,2024-03-15 11:55:00,2,mobile,concerts,treatment,1,0,0,0,,
6824,5934,2024-03-17 15:16:00,2,desktop,theatre,treatment,1,1,0,0,,
6825,919,2024-03-23 11:10:00,3,desktop,sports,control,1,1,1,1,190.51,241
6826,7597,2024-03-20 10:18:00,3,mobile,concerts,treatment,1,1,1,1,74.12,48
6827,3124,2024-03-16 9:22:00,2,mobile,concerts,control,1,0,0,0,,
6828,6240,2024-03-14 16:58:00,2,desktop,concerts,control,1,0,0,0,,
6829,5685,2024-03-20 9:55:00,3,mobile,sports,control,1,1,0,0,,
6830,4790,2024-03-07 15:09:00,1,mobile,concerts,treatment,1,1,1,1,88.73,178
6831,6372,2024-03-05 13:00:00,1,mobile,concerts,treatment,1,1,0,0,,
6832,7659,2024-03-05 21:54:00,1,mobile,concerts,control,1,1,0,0,,
6833,5136,2024-03-09 22:38:00,1,mobile,theatre,treatment,1,1,0,0,,
6834,5949,2024-03-17 22:59:00,2,desktop,sports,control,1,1,1,0,,
6835,7194,2024-03-13 16:27:00,2,mobile,concerts,treatment,1,0,0,0,,
6836,6131,2024-03-12 16:34:00,2,mobile,theatre,treatment,1,1,0,0,,
6837,4452,2024-03-09 22:56:00,1,mobile,theatre,treatment,1,1,1,1,78.01,213
6838,2466,2024-03-14 20:45:00,2,mobile,concerts,treatment,1,0,0,0,,
6839,1307,2024-03-04 10:44:00,1,desktop,sports,control,1,0,0,0,,
6840,866,2024-03-15 12:10:00,2,mobile,sports,treatment,1,1,1,1,131.99,141
6841,1662,2024-03-12 17:46:00,2,mobile,sports,treatment,1,1,1,1,50.8,180
6842,5300,2024-03-06 19:50:00,1,mobile,theatre,control,1,0,0,0,,
6843,8389,2024-03-07 8:01:00,1,mobile,concerts,control,1,0,0,0,,
6844,380,2024-03-13 11:31:00,2,mobile,concerts,control,1,0,0,0,,
6845,7122,2024-03-04 20:23:00,1,mobile,theatre,control,1,0,0,0,,
6846,3850,2024-03-04 11:20:00,1,mobile,concerts,treatment,1,0,0,0,,
6847,7490,2024-03-07 19:48:00,1,desktop,sports,treatment,1,1,0,0,,
6848,5524,2024-03-19 20:07:00,3,mobile,concerts,treatment,1,1,0,0,,
6849,2036,2024-03-14 20:00:00,2,mobile,concerts,treatment,1,1,1,1,120,135
6850,3510,2024-03-06 22:23:00,1,mobile,theatre,treatment,1,1,0,0,,
6851,5639,2024-03-24 14:49:00,3,mobile,sports,treatment,1,1,0,0,,
6852,1826,2024-03-16 20:14:00,2,mobile,concerts,control,1,1,1,0,,
6853,1295,2024-03-09 20:39:00,1,desktop,sports,treatment,1,1,1,1,105.44,281
6854,3767,2024-03-15 18:58:00,2,mobile,concerts,treatment,1,0,0,0,,
6855,4683,2024-03-04 15:27:00,1,desktop,concerts,treatment,1,1,1,1,116.34,154
6856,5531,2024-03-17 19:29:00,2,mobile,concerts,treatment,1,0,0,0,,
6857,6490,2024-03-24 9:08:00,3,desktop,theatre,treatment,1,0,0,0,,
6858,7884,2024-03-06 9:08:00,1,desktop,sports,control,1,0,0,0,,
6859,8280,2024-03-05 8:03:00,1,mobile,concerts,treatment,1,0,0,0,,
6860,399,2024-03-09 21:43:00,1,desktop,concerts,control,1,0,0,0,,
6861,2481,2024-03-04 21:14:00,1,mobile,sports,treatment,1,1,1,1,138.29,129
6862,2380,2024-03-07 10:51:00,1,desktop,theatre,control,1,1,1,0,,
6863,3823,2024-03-18 10:05:00,3,desktop,concerts,control,1,1,1,0,,
6864,3370,2024-03-24 15:34:00,3,desktop,sports,control,1,1,0,0,,
6865,6443,2024-03-05 12:59:00,1,desktop,concerts,control,1,1,0,0,,
6866,5180,2024-03-24 11:59:00,3,desktop,concerts,treatment,1,1,1,0,,
6867,345,2024-03-22 22:48:00,3,mobile,concerts,treatment,1,0,0,0,,
6868,1258,2024-03-23 14:32:00,3,mobile,theatre,treatment,1,1,0,0,,
6869,6699,2024-03-12 13:06:00,2,desktop,concerts,treatment,1,0,0,0,,
6870,5296,2024-03-19 12:40:00,3,mobile,theatre,treatment,1,0,0,0,,
6871,8190,2024-03-14 8:25:00,2,mobile,concerts,control,1,1,1,1,93.96,303
6872,8075,2024-03-22 16:31:00,3,desktop,concerts,control,1,1,1,1,117.51,237
6873,6676,2024-03-09 16:13:00,1,desktop,sports,control,1,1,1,1,100.19,216
6874,6891,2024-03-17 9:29:00,2,mobile,concerts,control,1,1,1,1,137.61,283
6875,5724,2024-03-20 19:10:00,3,mobile,sports,control,1,1,0,0,,
6876,3575,2024-03-04 21:01:00,1,desktop,concerts,treatment,1,1,0,0,,
6877,5020,2024-03-12 8:00:00,2,desktop,concerts,control,1,0,0,0,,
6878,1223,2024-03-18 8:20:00,3,mobile,sports,control,1,1,0,0,,
6879,8157,2024-03-07 18:39:00,1,desktop,sports,treatment,1,1,0,0,,
6880,5062,2024-03-15 10:48:00,2,desktop,concerts,treatment,1,0,0,0,,
6881,6808,2024-03-18 13:14:00,3,mobile,theatre,control,1,1,1,1,69.68,339
6882,2194,2024-03-06 19:31:00,1,mobile,concerts,control,1,0,0,0,,
6883,6868,2024-03-07 17:16:00,1,mobile,concerts,control,1,0,0,0,,
6884,3148,2024-03-23 22:04:00,3,desktop,concerts,control,1,1,1,0,,
6885,1338,2024-03-04 19:44:00,1,desktop,concerts,control,1,1,0,0,,
6886,760,2024-03-20 16:58:00,3,desktop,concerts,control,1,0,0,0,,
6887,2178,2024-03-13 19:19:00,2,mobile,sports,treatment,1,0,0,0,,
6888,6403,2024-03-06 13:54:00,1,mobile,concerts,treatment,1,0,0,0,,
6889,681,2024-03-23 15:57:00,3,desktop,concerts,control,1,1,0,0,,
6890,3925,2024-03-17 8:01:00,2,desktop,sports,control,1,0,0,0,,
6891,508,2024-03-24 13:53:00,3,desktop,sports,control,1,0,0,0,,
6892,3084,2024-03-13 10:24:00,2,mobile,sports,treatment,1,1,0,0,,
6893,4592,2024-03-18 17:48:00,3,mobile,concerts,treatment,1,0,0,0,,
6894,7780,2024-03-18 16:01:00,3,mobile,sports,treatment,1,0,0,0,,
6895,65,2024-03-10 15:45:00,1,mobile,concerts,treatment,1,0,0,0,,
6896,1025,2024-03-11 10:22:00,2,desktop,concerts,treatment,1,1,1,1,65.93,165
6897,5237,2024-03-12 14:34:00,2,desktop,theatre,control,1,0,0,0,,
6898,4432,2024-03-14 21:58:00,2,mobile,theatre,treatment,1,1,1,0,,
6899,2795,2024-03-11 22:54:00,2,mobile,concerts,treatment,1,0,0,0,,
6900,8330,2024-03-16 16:05:00,2,mobile,sports,treatment,1,1,1,1,110.14,168
6901,4080,2024-03-13 11:23:00,2,mobile,concerts,control,1,0,0,0,,
6902,5768,2024-03-07 20:46:00,1,mobile,concerts,control,1,0,0,0,,
6903,2648,2024-03-24 18:38:00,3,mobile,concerts,control,1,1,0,0,,
6904,2636,2024-03-23 9:19:00,3,desktop,concerts,treatment,1,1,0,0,,
6905,3698,2024-03-08 19:08:00,1,desktop,concerts,treatment,1,0,0,0,,
6906,446,2024-03-18 11:34:00,3,desktop,theatre,control,1,1,1,1,55.11,215
6907,611,2024-03-09 13:38:00,1,mobile,theatre,control,1,0,0,0,,
6908,6041,2024-03-04 22:33:00,1,mobile,concerts,control,1,0,0,0,,
6909,3606,2024-03-22 17:40:00,3,mobile,theatre,control,1,1,0,0,,
6910,2980,2024-03-13 8:25:00,2,desktop,theatre,control,1,1,1,1,94.52,270
6911,1755,2024-03-10 22:00:00,1,desktop,theatre,control,1,1,1,1,110.1,236
6912,5209,2024-03-20 20:10:00,3,desktop,theatre,treatment,1,1,1,1,45.74,164
6913,2998,2024-03-23 22:00:00,3,mobile,concerts,control,1,1,1,1,93.4,177
6914,579,2024-03-09 18:44:00,1,mobile,sports,control,1,1,0,0,,
6915,4327,2024-03-18 13:41:00,3,mobile,sports,treatment,1,0,0,0,,
6916,2389,2024-03-08 17:49:00,1,desktop,theatre,treatment,1,1,1,1,99.9,228
6917,1444,2024-03-09 10:02:00,1,mobile,sports,treatment,1,1,1,0,,
6918,3832,2024-03-22 10:46:00,3,desktop,theatre,treatment,1,1,0,0,,
6919,6942,2024-03-23 13:43:00,3,desktop,concerts,treatment,1,0,0,0,,
6920,6707,2024-03-04 9:51:00,1,desktop,sports,treatment,1,1,1,1,158.99,249
6921,7969,2024-03-21 9:16:00,3,mobile,sports,treatment,1,0,0,0,,
6922,1093,2024-03-09 14:43:00,1,mobile,sports,control,1,0,0,0,,
6923,7307,2024-03-23 11:37:00,3,desktop,concerts,control,1,1,1,1,108.86,156
6924,3800,2024-03-20 13:10:00,3,mobile,concerts,control,1,0,0,0,,
6925,2968,2024-03-23 21:30:00,3,mobile,sports,treatment,1,0,0,0,,
6926,4894,2024-03-05 16:37:00,1,mobile,theatre,control,1,0,0,0,,
6927,5647,2024-03-10 12:17:00,1,mobile,sports,treatment,1,1,1,1,99.64,313
6928,5086,2024-03-05 14:56:00,1,mobile,concerts,treatment,1,1,0,0,,
6929,325,2024-03-07 14:41:00,1,desktop,theatre,control,1,1,1,1,29.81,216
6930,711,2024-03-18 12:01:00,3,desktop,theatre,treatment,1,1,0,0,,
6931,1973,2024-03-07 22:24:00,1,mobile,theatre,treatment,1,1,1,0,,
6932,7897,2024-03-10 22:03:00,1,desktop,concerts,control,1,1,1,1,105.98,202
6933,4836,2024-03-24 17:49:00,3,mobile,sports,control,1,1,1,1,112.38,194
6934,1733,2024-03-10 15:42:00,1,mobile,theatre,treatment,1,0,0,0,,
6935,1843,2024-03-21 21:18:00,3,mobile,concerts,treatment,1,1,1,1,105.86,133
6936,3541,2024-03-08 11:21:00,1,mobile,sports,treatment,1,0,0,0,,
6937,2757,2024-03-21 22:01:00,3,mobile,concerts,control,1,0,0,0,,
6938,686,2024-03-08 10:04:00,1,mobile,sports,control,1,1,1,1,80.99,242
6939,3790,2024-03-09 20:07:00,1,desktop,concerts,treatment,1,1,1,1,60.31,139
6940,7545,2024-03-05 10:24:00,1,mobile,concerts,treatment,1,1,1,0,,
6941,5327,2024-03-10 21:33:00,1,mobile,concerts,treatment,1,1,0,0,,
6942,8231,2024-03-07 16:47:00,1,mobile,sports,treatment,1,1,1,1,120.27,97
6943,1089,2024-03-24 19:17:00,3,desktop,concerts,treatment,1,1,1,1,131.49,219
6944,5870,2024-03-04 11:37:00,1,mobile,sports,control,1,0,0,0,,
6945,6207,2024-03-07 15:32:00,1,mobile,sports,treatment,1,1,0,0,,
6946,1129,2024-03-18 11:30:00,3,mobile,concerts,control,1,1,1,0,,
6947,3012,2024-03-15 19:16:00,2,mobile,sports,control,1,1,0,0,,
6948,3772,2024-03-10 13:23:00,1,desktop,concerts,treatment,1,1,1,1,56.37,237
6949,6146,2024-03-14 18:14:00,2,mobile,concerts,treatment,1,0,0,0,,
6950,1639,2024-03-14 21:27:00,2,desktop,sports,control,1,1,0,0,,
6951,5864,2024-03-22 20:52:00,3,mobile,theatre,treatment,1,1,1,1,95.89,185
6952,3252,2024-03-23 21:09:00,3,mobile,theatre,control,1,0,0,0,,
6953,4247,2024-03-08 9:45:00,1,mobile,concerts,control,1,1,1,1,86.99,209
6954,8315,2024-03-10 18:59:00,1,mobile,sports,control,1,0,0,0,,
6955,6229,2024-03-07 14:35:00,1,desktop,theatre,control,1,0,0,0,,
6956,1,2024-03-12 16:31:00,2,mobile,concerts,control,1,1,0,0,,
6957,4026,2024-03-16 14:11:00,2,desktop,sports,treatment,1,0,0,0,,
6958,2212,2024-03-07 19:13:00,1,desktop,concerts,treatment,1,1,1,1,87.01,124
6959,6411,2024-03-22 17:17:00,3,mobile,concerts,treatment,1,1,0,0,,
6960,246,2024-03-10 20:05:00,1,desktop,sports,treatment,1,1,0,0,,
6961,4663,2024-03-23 21:08:00,3,mobile,sports,control,1,0,0,0,,
6962,5227,2024-03-04 16:28:00,1,mobile,theatre,treatment,1,1,1,1,23.42,147
6963,4582,2024-03-12 14:44:00,2,mobile,concerts,control,1,0,0,0,,
6964,1589,2024-03-24 14:14:00,3,mobile,sports,treatment,1,1,1,1,82.02,220
6965,1644,2024-03-06 18:46:00,1,mobile,concerts,treatment,1,1,0,0,,
6966,276,2024-03-04 22:00:00,1,mobile,concerts,control,1,0,0,0,,
6967,2376,2024-03-08 18:05:00,1,mobile,concerts,treatment,1,1,1,1,46.8,155
6968,3822,2024-03-11 9:18:00,2,mobile,theatre,treatment,1,0,0,0,,
